Date,Open,High,Low,Close,P_Open,Error,Pred Dir,Act Dir,Correct
2016-07-08,638.89,665,635,664,,,,,
2016-07-09,663,663.99,626,652.54,,,,,
2016-07-10,647.78,650.88,636.8,646.55,,,,,
2016-07-11,648.77,659.6,639.31,647.42,,,,,
2016-07-12,649.32,678,646.05,671.7,,,,,
2016-07-13,663.52,669.97,654.52,661.5,,,,,
2016-07-14,652.24,664.93,650.01,660.53,,,,,
2016-07-15,660.3,670.01,658.41,664.99,,,,,
2016-07-16,664.6,666.67,655,662,,,,,
2016-07-17,662.45,684.19,661.35,678.23,,,,,
2016-07-18,679.54,682.21,666.12,673.46,,,,,
2016-07-19,673.45,675.81,666,673.86,,,,,
2016-07-20,674.8,675,660,667.02,,,,,
2016-07-21,667.01,667.1,660.1,664.25,,,,,
2016-07-22,663.25,666.3,645,652.95,,,,,
2016-07-23,647.88,656.77,646,653.8,,,,,
2016-07-24,655.52,665,651.99,659.51,,,,,
2016-07-25,659.64,661.99,652.28,654.37,,,,,
2016-07-26,655,656.94,645.01,652.22,,,,,
2016-07-27,651.22,659.98,646.31,655.63,,,,,
2016-07-28,655.13,657.89,652.41,653.44,,,,,
2016-07-29,654.84,657.48,653,657.03,,,,,
2016-07-30,654.88,657.5,652.19,654.37,,,,,
2016-07-31,654.02,654.71,620.01,620.01,,,,,
2016-08-01,622.5,630,604,607.61,,,,,
2016-08-02,606.84,613.03,465.28,514.98,,,,,
2016-08-03,540.03,572.34,521,565.63,,,,,
2016-08-04,563.99,583.97,552,575.52,,,,,
2016-08-05,578.14,578.2,562,576.64,,,,,
2016-08-06,572.98,592,562.56,588.78,,,,,
2016-08-07,589.47,598.82,582.12,592.6,,,,,
2016-08-08,592.47,594,583.58,589.46,,,,,
2016-08-09,591.85,591.85,579.43,583.53,,,,,
2016-08-10,582.71,603,580.01,591.7,,,,,
2016-08-11,590.46,597.78,585.23,587.57,,,,,
2016-08-12,585.25,591.19,580.47,586,,,,,
2016-08-13,585.34,589.98,581.71,582.11,,,,,
2016-08-14,583.52,583.92,556.24,567.45,,,,,
2016-08-15,568.76,573.69,554.9,565.79,,,,,
2016-08-16,564.2,579.8,563,577.53,,,,,
2016-08-17,574.95,577.86,566.02,570.47,,,,,
2016-08-18,570.91,575.87,568.79,569.71,,,,,
2016-08-19,571.51,574.86,552.3,572.11,,,,,
2016-08-20,572.98,580,568.52,580,,,,,
2016-08-21,577.7,583.99,576.01,578.47,,,,,
2016-08-22,577.55,585.95,572.5,583.85,,,,,
2016-08-23,582.78,584.99,576,580.71,,,,,
2016-08-24,580.27,582.1,575.4,577.11,,,,,
2016-08-25,577.65,578.75,571.16,576.99,,,,,
2016-08-26,575.75,582.46,574.1,577.84,,,,,
2016-08-27,577.92,579.09,564.81,567.41,,,,,
2016-08-28,567.51,573,566.8,573,,,,,
2016-08-29,573.2,575,568.6,571.5,,,,,
2016-08-30,570.74,576.5,568.55,575.23,,,,,
2016-08-31,575.88,576.49,568.4,570.76,,,,,
2016-09-01,570.75,572.86,566.86,571.6,,,,,
2016-09-02,571.05,574.2,567.03,572,,,,,
2016-09-03,572,598.64,569.01,592.5,,,,,
2016-09-04,596.25,609.05,590.88,604.25,,,,,
2016-09-05,605.72,607.31,592.46,603.74,,,,,
2016-09-06,604.98,609.74,601,608.96,,,,,
2016-09-07,608.93,615.92,604.7,614.39,,,,,
2016-09-08,614.44,628.98,611.66,625.66,,,,,
2016-09-09,625.67,627.49,612.93,622,,,,,
2016-09-10,622.01,625,618.67,622.01,,,,,
2016-09-11,621.65,628.99,594.63,603.8,,,,,
2016-09-12,604.08,609.15,602,607,,,,,
2016-09-13,606.4,609.61,603.28,607.73,,,,,
2016-09-14,607.45,610.69,605.98,607.89,,,,,
2016-09-15,608.5,608.99,602.3,605.21,,,,,
2016-09-16,606.65,608.99,603.5,605.9,,,,,
2016-09-17,607.04,607.59,601.1,604.04,,,,,
2016-09-18,602.93,609.06,601.97,608,,,,,
2016-09-19,608,609.5,603,607.88,,,,,
2016-09-20,608.73,608.88,605.35,606.95,,,,,
2016-09-21,601,601.01,592.1,594.66,,,,,
2016-09-22,595.46,596.42,592.5,593.95,,,,,
2016-09-23,595.42,602.9,593,602.53,,,,,
2016-09-24,600.47,603.59,597.76,600.14,,,,,
2016-09-25,600.05,601.99,596,597.41,,,,,
2016-09-26,598.95,607.27,596.1,604.28,,,,,
2016-09-27,606.7,608.37,600.02,604.57,,,,,
2016-09-28,604.26,605.3,601.41,603.71,,,,,
2016-09-29,603.93,605.99,601,604.96,,,,,
2016-09-30,605.59,608.38,603.15,608.26,,,,,
2016-10-01,608.23,614.28,608.23,612,,,,,
2016-10-02,612.98,613,605,608.59,,,,,
2016-10-03,608.6,611.59,606.6,611.06,,,,,
2016-10-04,612.84,612.84,604.99,607.18,,,,,
2016-10-05,607.19,612,605.76,610.98,,,,,
2016-10-06,608.01,610.5,607.09,610.34,,,,,
2016-10-07,610.25,616.34,607.52,614.23,,,,,
2016-10-08,614.88,616.99,612.5,614.48,,,,,
2016-10-09,614.34,614.98,610,613.61,,,,,
2016-10-10,612.12,616.47,612.12,615.37,,,,,
2016-10-11,616.37,639,614.56,638.91,,,,,
2016-10-12,638.3,640,628.76,635.06,,,,,
2016-10-13,634.5,636,630,635.61,,,,,
2016-10-14,635.16,639.99,630.45,638.38,,,,,
2016-10-15,638.2,642,635.25,636.01,,,,,
2016-10-16,635.26,641.4,635.18,638.09,,,,,
2016-10-17,638.97,639.99,632.1,635.69,,,,,
2016-10-18,636.96,637.8,631.52,635.58,,,,,
2016-10-19,635.95,638.04,624.13,627.98,,,,,
2016-10-20,627.84,630.22,625,627.72,,,,,
2016-10-21,628.05,632.36,627.5,628.99,,,,,
2016-10-22,628.99,656,628.57,655,,,,,
2016-10-23,654.52,656,647.51,649.69,,,,,
2016-10-24,648.71,652.25,640,648.14,,,,,
2016-10-25,649.03,657.58,643,648.33,,,,,
2016-10-26,651.97,677,651.69,673.14,,,,,
2016-10-27,674.63,685.89,665.59,682.67,,,,,
2016-10-28,684.68,687.23,677.05,685.29,,,,,
2016-10-29,685.91,717.99,684.89,712.06,,,,,
2016-10-30,711.1,711.78,691.49,696.36,,,,,
2016-10-31,697.1,706.97,683.6,697.67,,,,,
2016-11-01,697.04,737,695.38,726.6,,,,,
2016-11-02,726.6,735.93,717.32,732.99,,,,,
2016-11-03,742,745.19,670.32,681.03,,,,,
2016-11-04,684.84,707.67,681,702.98,,,,,
2016-11-05,702.95,707.34,694.71,703.63,,,,,
2016-11-06,703.33,714.36,697.92,710.22,,,,,
2016-11-07,709.92,709.92,698.26,706.5,,,,,
2016-11-08,702.86,712.92,701.02,710.19,,,,,
2016-11-09,708.17,740.86,705.45,720.44,,,,,
2016-11-10,721.5,722,707,714.5,,,,,
2016-11-11,714.48,720.94,712.24,715.82,,,,,
2016-11-12,716.39,716.39,701,703,,,,,
2016-11-13,701.17,702.89,683.23,701.51,,,,,
2016-11-14,700.38,705.89,697.14,704.7,,,,,
2016-11-15,704.98,716.54,703.05,710.82,,,,,
2016-11-16,711.07,742.87,708.44,737.99,,,,,
2016-11-17,739.71,749.98,732.22,737,,,,,
2016-11-18,736,752.95,731.31,745.99,,,,,
2016-11-19,748.98,755.07,742.63,749.57,,,,,
2016-11-20,750.09,753.82,714,727.09,,,,,
2016-11-21,727.09,739.2,727.03,736.97,,,,,
2016-11-22,736.92,750,730.27,746.61,,,,,
2016-11-23,749.13,749.98,729.92,740.17,,,,,
2016-11-24,740.18,741.15,729,735.7,,,,,
2016-11-25,735.63,737.03,728,737.03,,,,,
2016-11-26,736.96,737.56,722.3,729.87,,,,,
2016-11-27,729.91,732,722.44,726.12,,,,,
2016-11-28,727.32,732.44,724.1,730.98,,,,,
2016-11-29,730.99,733.29,721,730.99,,,,,
2016-11-30,730.72,744.49,727,742.06,,,,,
2016-12-01,742.06,754.98,740.18,751.6,,,,,
2016-12-02,751.55,778.07,750.77,769.99,,,,,
2016-12-03,770.91,770.99,752.41,762.79,,,,,
2016-12-04,762.97,762.97,752.41,761.99,,,,,
2016-12-05,762,762.09,743,750,,,,,
2016-12-06,749.51,759.9,747.99,758.91,,,,,
2016-12-07,758.97,769.61,751.78,766.85,,,,,
2016-12-08,764.05,772.01,762.29,767.96,,,,,
2016-12-09,766.84,773.99,766.29,769.49,,,,,
2016-12-10,769.57,774.12,768.11,772.35,,,,,
2016-12-11,772.28,772.28,764.01,768.19,,,,,
2016-12-12,768.97,779,768.96,777.93,,,,,
2016-12-13,777,793.27,765.1,778.71,,,,,
2016-12-14,775.35,781,770.74,776.29,,,,,
2016-12-15,777.03,779.08,771,774.79,,,,,
2016-12-16,776.3,782.46,771.24,780.35,,,,,
2016-12-17,781.32,790.88,780.36,788.4,,,,,
2016-12-18,788.3,790.99,780,788.68,,,,,
2016-12-19,788.34,794.39,787.01,790.65,,,,,
2016-12-20,791.03,803,787.1,801.02,,,,,
2016-12-21,798.65,830.01,796.82,828.1,,,,,
2016-12-22,832.02,875,827.29,858.94,,,,,
2016-12-23,858.94,920,858.93,916,,,,,
2016-12-24,914.48,918.5,878.89,892.63,,,,,
2016-12-25,892.61,894.97,859,891.67,,,,,
2016-12-26,890.65,905.18,888,899.1,,,,,
2016-12-27,897.82,936.42,891,929.92,,,,,
2016-12-28,930.34,975.97,929.49,975.97,,,,,
2016-12-29,976.46,980.74,950,968.99,,,,,
2016-12-30,969.99,970,931,959.03,,,,,
2016-12-31,959.54,966.37,944.11,964.32,,,,,
2017-01-01,966.34,1005,960.53,998.8,,,,,
2017-01-02,997.75,1032,990.01,1014.1,,,,,
2017-01-03,1011.44,1039,999.99,1036.99,,,,,
2017-01-04,1035.51,1139.89,1028.56,1122.56,,,,,
2017-01-05,1114.38,1136.72,885.41,994.02,,,,,
2017-01-06,1004.73,1026.99,871,891.56,,,,,
2017-01-07,894.02,906,812.28,897.14,,,,,
2017-01-08,906.2,941.81,881.3,906.17,,,,,
2017-01-09,909.8,912.87,875,899.99,,,,,
2017-01-10,896.09,912.47,889.41,907.96,,,,,
2017-01-11,905.05,918.4,755,788.81,,,,,
2017-01-12,778.7,832.99,751.34,816,,,,,
2017-01-13,807.51,831.4,775,826.9,,,,,
2017-01-14,825.98,837.76,810,819.66,,,,,
2017-01-15,819.52,823.45,808,822.47,,,,,
2017-01-16,821.86,835,818.09,829.62,,,,,
2017-01-17,831.76,908.5,827,906.08,,,,,
2017-01-18,905.95,915.99,851.74,876.74,,,,,
2017-01-19,887.69,910,878.89,900.46,,,,,
2017-01-20,902.23,902.43,880,895.62,,,,,
2017-01-21,895.81,928,895,921.1,,,,,
